label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
baseline_d0f,baseline,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,1.5528560793872372,60.0,0.0,1.5696000233888796,0.0,24.487895967343547,5.411740493118561,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency,11800049,,0
baseline_d4f,baseline,4,20.0,20.0,0.85,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,0.19936290766111397,7.145015571629784,12.854984428370216,8.3385,0.0,4.906482697873405,10.989080837156738,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840000,,0
baseline_d4f,baseline,4,20.0,20.0,0.4,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,0.19924750429983826,6.365756088116239,13.634243911883761,3.924000000000003,0.0,4.919015893836408,10.993834356511538,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840001,,0
baseline_d4f,baseline,4,20.0,20.0,0.85,1.5,8.333333333333332,True,,0.21853447486843436,9.608088058502371,0.763968767644508,20.0,0.0,8.3385,2.688884735107422,4.986253743667402,5.126813767198609,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency,11840002,,0
baseline_d4f,baseline,4,20.0,20.0,0.4,1.5,8.333333333333332,False,vehicle.ue4.audi.tt,0.0,0.0,0.7637303179399831,12.922248530547677,7.077751469452324,3.924000000000003,0.0,4.9098415392458294,5.127695868345429,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840003,,0
baseline_d4f,baseline,4,20.0,20.0,0.85,2.0,11.11111111111111,True,,1.0261516575198835,5.1735438694308105,0.9701622027854706,20.0,0.0,8.3385,3.557870864868164,5.794002533374376,3.2882735659520312,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency,11840004,,0
baseline_d4f,baseline,4,20.0,20.0,0.4,2.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,0.9699192792650284,15.075259153510318,4.924740846489682,3.924000000000003,0.0,4.902425779105201,3.288622387228563,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840005,,0
baseline_d4f,baseline,4,20.0,20.0,0.85,2.5,13.88888888888889,True,,1.9042930605320114,3.6583654231388554,1.1355760585213421,20.0,0.0,3.335400049701338,4.358943939208984,6.672019958725375,2.4161781460704046,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency,11840006,,0
baseline_d4f,baseline,4,20.0,20.0,0.4,2.5,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.135489605829364,16.708044653503595,3.2919553464964055,3.924000000000003,0.0,4.8928891490224045,2.4163623690086666,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency,11840007,,0
baseline_d4f,baseline,4,20.0,20.0,0.85,3.0,16.666666666666664,True,,3.302757263605189,3.6579978674862454,1.3921160985308931,20.0,0.0,3.335400049701338,4.359958648681641,8.070487976481326,1.9754115938062764,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency,11840008,,0
