label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed
proposed_nm0.5,proposed,0,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,1.6806460601179907,24.49115203502509,5.508847964974909,3.924000000000003,0.0,4.908199310588121,4.302019118095181,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370013
proposed_nm0.5,proposed,0,30.0,30.0,0.85,2.0,16.666666666666668,True,,2.095262527636476,5.708034588236933,1.558501907856058,30.0,0.0,8.3385,7.494232177734375,6.862890243694276,3.553040417315222,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370014
proposed_nm0.5,proposed,0,30.0,30.0,0.4,2.0,16.666666666666668,True,,0.3628559120931305,4.0200385010662805,1.7045799907018522,30.0,0.0,3.924000000000003,9.638933181762695,5.130706787947623,3.406237288102827,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370015
proposed_nm0.5,proposed,0,30.0,30.0,0.85,2.5,20.833333333333336,True,,1.730516606536093,3.502564285803724,1.555509886909128,30.0,0.0,3.335400049701338,9.959571838378906,6.498367482390585,2.9208720157525128,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370016
proposed_nm0.5,proposed,0,30.0,30.0,0.4,2.5,20.833333333333336,True,,2.6425305196080826,4.108395616488606,1.8056867205425549,30.0,0.0,3.924000000000003,9.87363052368164,7.410244066570591,2.7260663960576483,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370017
proposed_nm0.5,proposed,0,30.0,30.0,0.85,3.0,25.0,True,,3.826669968530082,3.501718372541213,1.666352180843868,30.0,0.0,3.335400049701338,9.961448669433594,8.594520844384574,2.480374726997009,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370018
proposed_nm0.5,proposed,0,30.0,30.0,0.4,3.0,25.0,True,,2.759016054490769,4.063794429148993,1.71781762276468,30.0,0.0,3.924000000000003,11.44143295288086,7.526733415957539,2.4079269064192053,3.9240000000000004,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370019
proposed_nm0.5,proposed,0,40.0,40.0,0.85,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.6897288075897838,35.042770009204226,4.957229990795776,8.3385,0.0,4.911606997539409,6.176542949663557,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370020
proposed_nm0.5,proposed,0,40.0,40.0,0.4,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.4625655724835638,25.615705100056346,14.384294899943654,3.924000000000003,0.0,4.923978808858434,6.587173239442366,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370021
proposed_nm0.5,proposed,0,40.0,40.0,0.85,1.5,16.666666666666664,True,,0.2577595059978002,9.348239507474739,1.4978989383190238,40.0,0.0,8.338500000000018,10.568328857421875,5.025381503991449,5.610379576220253,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370022
proposed_nm0.5,proposed,0,40.0,40.0,0.4,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.6350227773608492,28.19659092310946,11.803409076890537,3.924000000000003,0.0,4.9335403492961865,5.339216118426095,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370023
proposed_nm0.5,proposed,0,40.0,40.0,0.85,2.0,22.22222222222222,True,,1.2201447337650118,7.160107100688225,1.5352075693094698,40.0,0.0,8.3385,11.852144241333008,5.987774358706751,4.646139043398756,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370024
proposed_nm0.5,proposed,0,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.6466820579698962,30.693706294651918,9.306293705348084,3.924000000000003,0.0,4.900303038887395,4.461548951861006,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370025
proposed_nm0.5,proposed,0,40.0,40.0,0.85,2.5,27.77777777777778,True,,1.6302637177165673,4.962642686849038,1.6137606622028506,40.0,0.0,8.3385,14.240192413330078,6.39786664519062,3.8320911430712576,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370026
proposed_nm0.5,proposed,0,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.7233232145391437,34.86252810337428,5.137471896625718,3.924000000000003,0.0,4.897999280252536,3.7017406674007964,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370027
proposed_nm0.5,proposed,0,40.0,40.0,0.85,3.0,33.33333333333333,True,,2.1186726025219826,4.306454509347476,1.592462827843923,40.0,0.0,8.3385,15.44302749633789,6.88634801066144,3.468196068378685,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370028
proposed_nm0.5,proposed,0,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,4.094423829612377,1.6927346636009684,36.972076652141276,3.0279233478587213,3.924000000000003,0.0,4.896774293301753,3.2628394712306723,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370029
proposed_nm0.5,proposed,0,50.0,50.0,0.85,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.5396789646693683,36.66377224145344,13.336227758546565,8.338500000000018,0.0,4.898197431135843,7.339271753267539,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370030
proposed_nm0.5,proposed,0,50.0,50.0,0.4,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.9292089632297775,31.17110081231507,18.82889918768493,3.9239999999999853,0.0,4.9403161898759995,6.613831963520667,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370031
proposed_nm0.5,proposed,0,50.0,50.0,0.85,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.5366633997877233,40.20938745174117,9.790612548258828,8.338500000000018,0.0,4.910530580327268,6.602333366155927,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370032
proposed_nm0.5,proposed,0,50.0,50.0,0.4,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.8005841024339466,34.00823884526677,15.991761154733235,3.9239999999999853,0.0,4.964412064007339,6.028715698443331,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370033
proposed_nm0.5,proposed,0,50.0,50.0,0.85,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.5387210192923593,44.08719922441333,5.912800775586668,8.3385,0.0,4.903561119989468,5.759141036102191,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370034
proposed_nm0.5,proposed,0,50.0,50.0,0.4,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.8758773454259712,35.69036043183026,14.309639568169741,3.924000000000003,0.0,4.92826173705589,5.1196161237839455,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370035
proposed_nm0.5,proposed,0,50.0,50.0,0.85,2.5,34.72222222222222,True,,0.1683500967284015,6.567985614938648,1.5828040117239706,50.0,0.0,8.3385,19.157581329345703,4.9359530090479655,4.923026994393354,8.3385,True,AVOIDED,0.5,0.0,0.0,freeze,noise,13370036
proposed_nm0.5,proposed,0,50.0,50.0,0.4,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.7751345328827992,38.526303714617086,11.473696285382914,3.924000000000003,0.0,4.924216367789055,4.5947811437466015,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370037
proposed_nm0.5,proposed,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.60304745148746,50.0,0.0,3.3354000497013203,0.0,11.058308644959048,4.306037089755501,8.3385,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370038
proposed_nm0.5,proposed,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.85516823812604,50.0,0.0,3.9239999999999853,0.0,11.315742836699938,3.934965505443924,3.9240000000000004,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370039
proposed_nm0.5,proposed,0,60.0,60.0,0.85,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,1.5414337970136753,44.359856689555876,15.640143310444126,8.3385,0.0,4.919254305352441,8.178634435944101,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370040
proposed_nm0.5,proposed,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,2.055663832605601,34.59616458518634,25.403835414813663,3.9239999999999853,0.0,4.9200477797592015,7.1240639984033365,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370041
proposed_nm0.5,proposed,0,60.0,60.0,0.85,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.6281400126373826,45.98538602612338,14.014613973876621,8.3385,0.0,4.912838560349809,7.384700461193888,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370042
proposed_nm0.5,proposed,0,60.0,60.0,0.4,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,2.017635424724735,39.35588225661637,20.64411774338363,3.9239999999999853,0.0,4.899486623846921,6.524860600853669,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.5,0.0,0.0,freeze,noise,13370043
proposed_nm0.5,proposed,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.5878646170813733,60.0,0.0,8.338499999999982,0.0,8.309040071138579,6.755292853330584,8.3385,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370044
proposed_nm0.5,proposed,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,2.019492869877779,60.0,0.0,3.9239999999999853,0.0,8.388076793524245,5.808757569441176,3.9240000000000004,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370045
proposed_nm0.5,proposed,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.5010391723532317,60.0,0.0,3.3354000497013203,0.0,16.828071595752945,6.22867837302866,8.3385,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370046
proposed_nm0.5,proposed,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.9657996293202769,60.0,0.0,3.9239999999999853,0.0,16.5469818127879,5.244704754638414,3.9240000000000004,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370047
proposed_nm0.5,proposed,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,1.634391080570711,60.0,0.0,3.3354000497013203,0.0,24.683597566131336,5.237349200299366,8.3385,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370048
proposed_nm0.5,proposed,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,1.98339868966077,60.0,0.0,3.9239999999999853,0.0,24.765625001696947,4.646705466069283,3.9240000000000004,True,NO BRAKE / passed,0.5,0.0,0.0,freeze,noise,13370049
proposed_nm1.0,proposed,0,20.0,20.0,0.85,1.0,5.555555555555555,True,,2.7064571385036924,10.091335259862573,118.2213223143595,20.0,0.0,8.3385,1.6576309204101562,5.550298691288003,0.0,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330000
proposed_nm1.0,proposed,0,20.0,20.0,0.4,1.0,5.555555555555555,True,,3.863697061185162,4.3384514543111505,229.95502296895543,20.0,0.0,3.924000000000003,3.6817922592163086,5.550018310666752,0.0,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330001
proposed_nm1.0,proposed,0,20.0,20.0,0.85,1.5,8.333333333333332,True,,1.5905036962718135,10.053022752712716,1.524544481957731,20.0,0.0,8.3385,2.419069290161133,6.358354572126306,3.642869055510605,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330002
proposed_nm1.0,proposed,0,20.0,20.0,0.4,1.5,8.333333333333332,True,,0.2404251190019977,4.189507947062385,2.3980013096218538,20.0,0.0,3.924000000000003,4.3195648193359375,5.00827599485649,3.048904513294826,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330003
proposed_nm1.0,proposed,0,20.0,20.0,0.85,2.0,11.11111111111111,True,,3.128488540964775,10.892478939320549,1.5769579829209088,20.0,0.0,8.3385,2.557147979736328,7.896129608343055,2.6408963823463054,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330004
proposed_nm1.0,proposed,0,20.0,20.0,0.4,2.0,11.11111111111111,True,,1.6091060700066135,4.118150132332306,2.0627964482367553,20.0,0.0,3.924000000000003,4.627010345458984,6.376956945861106,2.400623323390641,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330005
proposed_nm1.0,proposed,0,20.0,20.0,0.85,2.5,13.88888888888889,True,,3.5575370788751197,3.6589063893518827,1.9172942789456837,20.0,0.0,3.335400049701338,4.358268737792969,8.325267791765256,1.9043029977390906,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330006
proposed_nm1.0,proposed,0,20.0,20.0,0.4,2.5,13.88888888888889,True,,3.4732589759053383,4.052601343523141,1.7337599816727003,20.0,0.0,3.924000000000003,4.166982650756836,8.240974429964004,1.974836052488238,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330007
proposed_nm1.0,proposed,0,20.0,20.0,0.85,3.0,16.666666666666664,True,,4.681095132513313,3.6583654231388554,1.639051349201087,20.0,0.0,3.335400049701338,4.358943939208984,9.448822030706793,1.6740122344326402,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330008
proposed_nm1.0,proposed,0,20.0,20.0,0.4,3.0,16.666666666666664,True,,5.14785385240954,4.052089102290624,1.6928175800883754,20.0,0.0,3.924000000000003,4.167457580566406,9.915559769785713,1.6249603754545856,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330009
proposed_nm1.0,proposed,0,30.0,30.0,0.85,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.4913584999013962,26.69867232535923,3.301327674640772,8.3385,0.0,4.9016170571742546,5.527246761241946,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330010
proposed_nm1.0,proposed,0,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,1.837465193847895,21.979269998869455,8.020730001130543,3.924000000000003,0.0,4.913686763770007,4.999150121489109,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330011
proposed_nm1.0,proposed,0,30.0,30.0,0.85,1.5,12.5,True,,1.440944724237701,7.777746130047757,1.6851167014753399,30.0,0.0,8.3385,6.461759567260742,6.208780341148191,4.301051368852702,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330012
proposed_nm1.0,proposed,0,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,2.1630226689844663,25.99666780319455,4.00333219680545,3.924000000000003,0.0,4.898426060129945,3.8728591272718482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330013
proposed_nm1.0,proposed,0,30.0,30.0,0.85,2.0,16.666666666666668,True,,2.4750442506452446,5.106026810558605,1.8630643198043209,30.0,0.0,8.3385,7.941900253295898,7.242675781411712,3.2715391841477968,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330014
proposed_nm1.0,proposed,0,30.0,30.0,0.4,2.0,16.666666666666668,True,,1.009382250041888,4.153217994332636,1.8593238165695325,30.0,0.0,3.924000000000003,9.405721664428711,5.77723312589638,3.272039676124224,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330015
proposed_nm1.0,proposed,0,30.0,30.0,0.85,2.5,20.833333333333336,True,,2.0438100408071858,3.663620783560217,1.5536632467911269,30.0,0.0,8.3385,9.632438659667969,6.8114396644754835,2.924328939624908,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330016
proposed_nm1.0,proposed,0,30.0,30.0,0.4,2.5,20.833333333333336,True,,2.284128189086914,4.154110065371598,1.5568011846642291,30.0,0.0,3.924000000000003,9.404582977294922,7.051979064941406,2.921264935779513,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330017
proposed_nm1.0,proposed,0,30.0,30.0,0.85,3.0,25.0,True,,3.826669968530082,3.501718372541213,1.666352180843868,30.0,0.0,3.335400049701338,9.961448669433594,8.594520844384574,2.480374726997009,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330018
proposed_nm1.0,proposed,0,30.0,30.0,0.4,3.0,25.0,True,,4.2798444234346125,4.0628730741844175,1.7642192354390471,30.0,0.0,3.924000000000003,10.333919525146484,9.047561785138074,2.3401724697625426,3.9240000000000004,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330019
proposed_nm1.0,proposed,0,40.0,40.0,0.85,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.938907143200242,34.83207205786917,5.1679279421308335,8.3385,0.0,4.908684833638464,5.798147756518162,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330020
proposed_nm1.0,proposed,0,40.0,40.0,0.4,1.0,11.11111111111111,False,vehicle.ue4.audi.tt,0.0,0.0,1.6890733126384643,25.553071265360295,14.446928734639707,3.924000000000003,0.0,4.911443727228645,6.179789901881997,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330021
proposed_nm1.0,proposed,0,40.0,40.0,0.85,1.5,16.666666666666664,True,,0.2801554349874804,8.262233410183025,1.6358047936038618,40.0,0.0,8.3385,11.097366333007812,5.047895687687241,5.338631177670657,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330022
proposed_nm1.0,proposed,0,40.0,40.0,0.4,1.5,16.666666666666664,False,vehicle.ue4.audi.tt,0.0,0.0,1.6350227773608492,28.567309367796074,11.432690632203926,3.924000000000003,0.0,4.9015312980939045,5.339216118426095,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330023
proposed_nm1.0,proposed,0,40.0,40.0,0.85,2.0,22.22222222222222,True,,1.718424975497646,7.869828205186927,1.5352075693094698,40.0,0.0,8.338500000000018,11.353860855102539,6.486008822780284,4.646139043398756,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330024
proposed_nm1.0,proposed,0,40.0,40.0,0.4,2.0,22.22222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.7786875061491538,31.159155177030073,8.840844822969927,3.924000000000003,0.0,4.92564784372964,4.287834280283735,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330025
proposed_nm1.0,proposed,0,40.0,40.0,0.85,2.5,27.77777777777778,True,,1.8797233494083203,5.517125262550879,1.517171235020837,40.0,0.0,8.3385,13.439315795898438,6.647333885773969,3.970144486766125,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330026
proposed_nm1.0,proposed,0,40.0,40.0,0.4,2.5,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,4.1651334048961415,1.7233232145391437,36.6531957899522,3.346804210047802,3.924000000000003,0.0,4.898674186164593,3.7017406674007964,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330027
proposed_nm1.0,proposed,0,40.0,40.0,0.85,3.0,33.33333333333333,True,,2.6052521529897374,4.556157462300382,1.592462827843923,40.0,0.0,8.3385,14.956439971923828,7.372927560238563,3.468196068378685,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330028
proposed_nm1.0,proposed,0,40.0,40.0,0.4,3.0,33.33333333333333,False,vehicle.ue4.audi.tt,0.0,4.284304157092397,1.741385303191896,36.534065298100295,3.465934701899707,3.924000000000003,0.0,4.892060086649459,3.1700601478943344,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330029
proposed_nm1.0,proposed,0,50.0,50.0,0.85,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.7201427277918155,37.9443303069082,12.055669693091797,8.338500000000018,0.0,4.926708418389688,6.959374397837682,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330030
proposed_nm1.0,proposed,0,50.0,50.0,0.4,1.0,13.88888888888889,False,vehicle.ue4.audi.tt,0.0,0.0,1.7164911934183178,30.041764113443694,19.958235886556306,3.9239999999999853,0.0,4.896302886050009,6.96504338213326,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330031
proposed_nm1.0,proposed,0,50.0,50.0,0.85,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.5366633997877233,39.88675204671759,10.11324795328241,8.338500000000018,0.0,4.921982277488087,6.602333366155927,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330032
proposed_nm1.0,proposed,0,50.0,50.0,0.4,1.5,20.833333333333336,False,vehicle.ue4.audi.tt,0.0,0.0,1.6616486841250864,33.973398331344136,16.026601668655864,3.9239999999999853,0.0,4.963683115301907,6.303178701066356,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330033
proposed_nm1.0,proposed,0,50.0,50.0,0.85,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,8.36538039606715,1.6440457873219325,46.704706219693044,3.295293780306957,8.3385,0.0,4.900097303745215,5.529717453245988,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330034
proposed_nm1.0,proposed,0,50.0,50.0,0.4,2.0,27.77777777777778,False,vehicle.ue4.audi.tt,0.0,0.0,1.64466871638755,36.58186768620995,13.418132313790052,3.924000000000003,0.0,4.954956114303668,5.529426591439808,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330035
proposed_nm1.0,proposed,0,50.0,50.0,0.85,2.5,34.72222222222222,True,,0.1683500967284015,6.567985614938648,1.5828040117239706,50.0,0.0,8.3385,19.157581329345703,4.9359530090479655,4.923026994393354,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330036
proposed_nm1.0,proposed,0,50.0,50.0,0.4,2.5,34.72222222222222,False,vehicle.ue4.audi.tt,0.0,0.0,1.8801603817024044,38.500650742964915,11.499349257035085,3.924000000000003,0.0,4.922710570614016,4.4464088089142955,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330037
proposed_nm1.0,proposed,0,50.0,50.0,0.85,3.0,41.66666666666667,False,,0.0,0.0,1.5030914763107492,50.0,0.0,3.3354000497013203,0.0,11.063214349962953,4.592516604231757,8.3385,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330038
proposed_nm1.0,proposed,0,50.0,50.0,0.4,3.0,41.66666666666667,False,,0.0,0.0,1.85516823812604,50.0,0.0,3.9239999999999853,0.0,11.254049008354384,3.934965505443924,3.9240000000000004,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330039
proposed_nm1.0,proposed,0,60.0,60.0,0.85,1.0,16.666666666666668,True,,19.93039894129968,8.998592008461287,0.6720911414069994,60.0,0.0,8.3385,15.56428337097168,15.83991813722552,12.109089500222014,8.3385,True,AVOIDED,1.0,0.0,0.0,freeze,noise,13330040
proposed_nm1.0,proposed,0,60.0,60.0,0.4,1.0,16.666666666666668,False,vehicle.ue4.audi.tt,0.0,0.0,2.055663832605601,34.59616458518634,25.403835414813663,3.9239999999999853,0.0,4.9200477797592015,7.1240639984033365,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330041
proposed_nm1.0,proposed,0,60.0,60.0,0.85,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.6281400126373826,45.98538602612338,14.014613973876621,8.3385,0.0,4.912838560349809,7.384700461193888,8.3385,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330042
proposed_nm1.0,proposed,0,60.0,60.0,0.4,1.5,25.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.8759172085135993,39.37090026826789,20.629099731732108,3.924000000000021,0.0,4.919212490880085,6.789588489867011,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,1.0,0.0,0.0,freeze,noise,13330043
proposed_nm1.0,proposed,0,60.0,60.0,0.85,2.0,33.333333333333336,False,,0.0,0.0,1.4936475266654747,60.0,0.0,8.338499999999982,0.0,8.272785188183596,7.042269091681922,8.3385,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330044
proposed_nm1.0,proposed,0,60.0,60.0,0.4,2.0,33.333333333333336,False,,0.0,0.0,1.7927289548576006,60.0,0.0,3.924000000000021,0.0,8.163974764043102,6.245915296834923,3.9240000000000004,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330045
proposed_nm1.0,proposed,0,60.0,60.0,0.85,2.5,41.66666666666667,False,,0.0,0.0,1.5878978870973606,60.0,0.0,3.3354000497013203,0.0,16.25029754815325,6.002032820303024,8.3385,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330046
proposed_nm1.0,proposed,0,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,1.9657996293202769,60.0,0.0,3.9239999999999853,0.0,16.5469818127879,5.244704754638414,3.9240000000000004,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330047
proposed_nm1.0,proposed,0,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,1.482116636413701,60.0,0.0,3.3354000497013203,0.0,24.549701692144282,5.593371659160495,8.3385,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330048
proposed_nm1.0,proposed,0,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,2.0769248721947666,60.0,0.0,3.9239999999999853,0.0,24.820461274897713,4.5202093497655875,3.9240000000000004,True,NO BRAKE / passed,1.0,0.0,0.0,freeze,noise,13330049
proposed_nm2.0,proposed,0,20.0,20.0,0.85,1.0,5.555555555555555,True,,2.705784798301508,10.067139573286811,632.6755825774178,20.0,0.0,8.3385,1.6597204208374023,5.549952507504848,0.0,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340000
proposed_nm2.0,proposed,0,20.0,20.0,0.4,1.0,5.555555555555555,True,,4.712999348814414,4.3431035933854085,117.89151806551742,20.0,0.0,3.924000000000003,3.6768503189086914,5.550364494464836,0.0,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340001
