label,controller,delay_frames,ego_speed_kmh,mu,trigger_d,dart_speed_kmh,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed
proposed_nm2.0,proposed,0,20.0,0.4,40.0,20.0,True,,4.540714183823308,2.529293362347165,2.0989690320607455,20.0,0.0,3.924000000000003,7.044628143310547,8.214968832554991,1.306519393299489,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340009
proposed_nm2.0,proposed,0,30.0,0.85,20.0,20.0,True,,3.9326650882441907,3.501718372541213,1.589240310269733,30.0,0.0,3.335400049701338,9.961448669433594,7.606969275542012,2.203696841912894,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340010
proposed_nm2.0,proposed,0,30.0,0.85,25.0,20.0,True,,3.523432624208322,7.327126877972364,1.1535649608842213,30.0,0.0,8.3385,6.647705078125,7.197511868683826,3.3316057713605907,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340011
proposed_nm2.0,proposed,0,30.0,0.85,30.0,20.0,True,,4.893195459456724,4.437895466759123,1.604903956279205,30.0,0.0,8.3385,8.586860656738281,8.567339090454972,2.53686559470056,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340012
proposed_nm2.0,proposed,0,30.0,0.85,35.0,20.0,True,,6.414656955992102,3.501970713499662,1.9770548384755569,30.0,0.0,3.335400049701338,9.960931777954102,10.088961143289923,2.088566718408954,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340013
proposed_nm2.0,proposed,0,30.0,0.85,40.0,20.0,True,,5.402653942649085,4.940071141021698,1.629027819484847,30.0,0.0,8.3385,8.07723617553711,9.076958129946906,2.5368648779517358,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340014
proposed_nm2.0,proposed,0,30.0,0.4,20.0,20.0,True,,3.7905190126071515,4.199976416148054,1.587975167140971,30.0,0.0,3.924000000000003,10.103622436523438,7.464823199904973,2.2036449020803137,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340015
proposed_nm2.0,proposed,0,30.0,0.4,25.0,20.0,True,,1.4896982628515953,4.108554568889793,1.1524483666416514,30.0,0.0,3.924000000000003,8.682491302490234,5.1638576390058555,3.3316693273856473,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340016
proposed_nm2.0,proposed,0,30.0,0.4,30.0,20.0,True,,4.32479171323131,4.199967187756346,1.7834199439166747,30.0,0.0,3.924000000000003,11.22403335571289,7.999095900529131,2.190070308726083,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340017
proposed_nm2.0,proposed,0,30.0,0.4,35.0,20.0,True,,3.497218611624615,4.199582707479993,1.7790884209452091,30.0,0.0,3.924000000000003,11.22458267211914,7.171522798922436,2.3234116860932765,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340018
proposed_nm2.0,proposed,0,30.0,0.4,40.0,20.0,True,,6.611478040760721,4.108598724517394,2.131162371951005,30.0,0.0,3.924000000000003,11.00564956665039,10.28564876619505,1.9410803207328335,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340019
proposed_nm2.0,proposed,0,40.0,0.85,20.0,20.0,True,,2.90581234890291,8.777463895123969,1.2511492783422866,40.0,0.0,8.3385,10.834671020507812,6.57989161251722,3.961490876976411,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340020
proposed_nm2.0,proposed,0,40.0,0.85,25.0,20.0,True,,3.668534898580602,4.228430868175797,1.68432575562793,40.0,0.0,8.3385,15.592092514038086,7.342839085878423,2.9667046316700834,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340021
proposed_nm2.0,proposed,0,40.0,0.85,30.0,20.0,True,,3.520154806277488,9.514426244230055,1.0491368030451966,40.0,0.0,8.338500000000018,8.563579559326172,7.194237788624614,5.008331380756813,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340022
proposed_nm2.0,proposed,0,40.0,0.85,35.0,20.0,True,,3.9544157550295598,5.373249462984856,1.5394874871753652,40.0,0.0,8.3385,13.649545669555664,7.628460639289413,3.448934301588219,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340023
proposed_nm2.0,proposed,0,40.0,0.85,40.0,20.0,True,,5.02172560376121,4.964438273958639,1.746320793868683,40.0,0.0,8.3385,14.237808227539062,8.695850522097246,3.1626725938562745,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340024
proposed_nm2.0,proposed,0,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.2518607036226785,32.676074417942964,7.323925582057037,3.924000000000003,0.0,3.8226345500883023,3.9603839026224663,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340025
proposed_nm2.0,proposed,0,40.0,0.4,25.0,20.0,True,,2.2762878174278045,4.155054641560736,1.62640142605587,40.0,0.0,3.924000000000003,16.43170166015625,5.9505920047256256,3.0590089578038744,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340026
proposed_nm2.0,proposed,0,40.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0489616162358588,30.837447775246815,9.162552224753187,3.924000000000003,0.0,3.8341723577329065,5.00778443697093,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340027
proposed_nm2.0,proposed,0,40.0,0.4,35.0,20.0,True,,0.5396404363140714,4.100890128402668,1.5397127114380706,40.0,0.0,3.924000000000003,17.06569480895996,4.213811303606374,3.4490762113198645,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340028
proposed_nm2.0,proposed,0,40.0,0.4,40.0,20.0,True,,1.3762474414043302,4.102447985992985,1.904286779395107,40.0,0.0,3.924000000000003,20.093822479248047,5.050414443479917,2.834311373125173,3.9240000000000004,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340029
proposed_nm2.0,proposed,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,9.179577207985744,1.0283507624270962,45.69731151052262,4.302688489477385,8.3385,0.0,3.8129846952657265,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340030
proposed_nm2.0,proposed,0,50.0,0.85,25.0,20.0,True,,0.8749692458798961,7.297834682155017,1.3761703297458985,50.0,0.0,8.338500000000018,18.241178512573242,4.549273433177717,4.67326940838413,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340031
proposed_nm2.0,proposed,0,50.0,0.85,30.0,20.0,True,,3.365994272543551,5.6926419664138885,1.6941838432089535,50.0,0.0,8.3385,20.58051872253418,7.0401993273157,3.810183359053096,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340032
proposed_nm2.0,proposed,0,50.0,0.85,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0049640659373305,43.63597380909478,6.364026190905223,8.338500000000018,0.0,3.8191888120898447,6.639201261619354,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340033
proposed_nm2.0,proposed,0,50.0,0.85,40.0,20.0,True,,2.8317620415358924,8.73104312761361,1.3507387427231656,50.0,0.0,8.338500000000018,16.28343391418457,6.505890855260676,4.970826623211005,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340034
proposed_nm2.0,proposed,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283095496803998,30.89710919269787,19.10289080730213,3.9239999999999853,0.0,3.931804011362903,6.252550149773482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340035
proposed_nm2.0,proposed,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,38.277805660868836,11.722194339131166,3.924000000000003,0.0,3.8306275281397872,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340036
proposed_nm2.0,proposed,0,50.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.693193044708282,42.505543388960504,7.494456611039494,3.924000000000003,0.0,3.8229040937007768,3.810387753672799,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340037
proposed_nm2.0,proposed,0,50.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.8680985585458059,41.21555843884309,8.784441561156912,3.924000000000003,0.0,3.8246420651867927,3.4749540424911953,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340038
proposed_nm2.0,proposed,0,50.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.35124442383934,38.60190136028814,11.398098639711865,3.924000000000003,0.0,3.835937206855776,4.970579322990501,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340039
proposed_nm2.0,proposed,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715222210920067,39.745355904858265,20.254644095141735,8.3385,0.0,4.090407565210569,9.086393451542861,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340040
proposed_nm2.0,proposed,0,60.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,9.372595569412068,1.1321023594448238,54.23739127255613,5.762608727443871,8.3385,0.0,3.822031398329796,6.9582527156196,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340041
proposed_nm2.0,proposed,0,60.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450181401363242,50.60105596573849,9.398944034261511,8.3385,0.0,3.8282957868887344,5.434061926855033,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340042
proposed_nm2.0,proposed,0,60.0,0.85,35.0,20.0,True,,1.9153981044337813,7.66003006225177,1.6290762440361455,60.0,0.0,8.3385,25.61840057373047,5.589454427740638,4.844194827724752,8.3385,True,AVOIDED,2.0,0.0,0.0,freeze,noise,13340043
proposed_nm2.0,proposed,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.9409190833451215,50.11964046797208,9.880359532027915,8.3385,0.0,3.8260701526167313,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340044
proposed_nm2.0,proposed,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715254526935651,23.42066973115253,36.57933026884747,3.924000000000021,0.0,4.306487111253795,9.086313642403866,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340045
proposed_nm2.0,proposed,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,38.97266202140629,21.027337978593703,3.924000000000021,0.0,3.8361552806586485,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340046
proposed_nm2.0,proposed,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,43.5424292271081,16.4575707728919,3.924000000000021,0.0,3.8264777487467945,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340047
proposed_nm2.0,proposed,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.7309820417473594,45.862400918701766,14.137599081298236,3.924000000000021,0.0,3.8265052386197524,4.564112807088881,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340048
proposed_nm2.0,proposed,0,60.0,0.4,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.9655379048670716,45.609491254150335,14.390508745849667,3.924000000000003,0.0,3.8412398221813024,4.029359424110933,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,2.0,0.0,0.0,freeze,noise,13340049
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.85,20.0,20.0,True,,0.21530107777467,10.885593445560641,0.50221593900524,20.0,0.0,8.3385,2.5582046508789062,3.889392908801973,5.462576504708151,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490000
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.85,25.0,20.0,True,,0.2162533646684044,10.888755969504496,0.5028584719653698,20.0,0.0,8.3385,2.557849884033203,3.8903366072683605,5.460013796355304,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490001
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.85,30.0,20.0,True,,0.2152972418935457,10.885593445560641,0.50221593900524,20.0,0.0,8.3385,2.5582046508789062,3.8893890729190055,5.462576504708151,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490002
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.85,35.0,20.0,True,,0.2162533646684044,10.888755969504496,0.5028584719653698,20.0,0.0,8.3385,2.557849884033203,3.8903366072683605,5.460013796355304,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490003
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.85,40.0,20.0,True,,0.21530103643251586,10.885593445560641,0.5022159368769763,20.0,0.0,8.3385,2.5582046508789062,3.889392867454668,5.46257652108908,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490004
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.4,20.0,20.0,True,,0.22617499072165792,3.3241366557309386,1.1546205321726486,20.0,0.0,3.924000000000003,6.129234313964844,3.900479178019479,2.383266193579067,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490005
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.4,25.0,20.0,True,,0.22589060622131774,3.3242103630855198,1.1541059223554937,20.0,0.0,3.924000000000003,6.128807067871094,3.900194793519139,2.3833850196249022,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490006
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.4,30.0,20.0,True,,0.22617499072165792,3.3241366557309386,1.1546205321726486,20.0,0.0,3.924000000000003,6.129234313964844,3.900479178019479,2.383266193579067,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490007
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.4,35.0,20.0,True,,0.22589060622131774,3.3242103630855198,1.1541059223554937,20.0,0.0,3.924000000000003,6.128807067871094,3.900194793519139,2.3833850196249022,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490008
proposed_enhanced_nm0.0,proposed_enhanced,0,20.0,0.4,40.0,20.0,True,,0.22617878446938056,3.3241366557309386,1.1546212236387472,20.0,0.0,3.924000000000003,6.129234313964844,3.9004829717672016,2.383264764580292,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490009
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.85,20.0,20.0,True,,0.4482490142761577,8.775172920364815,0.5363649016095646,30.0,0.0,8.3385,4.346763610839844,4.122553201573979,6.9185551592001575,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490010
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.85,25.0,20.0,True,,0.3702462741230823,9.063808936728469,0.7784635386846538,30.0,0.0,8.3385,6.079704284667969,4.044443867631996,5.305284457571184,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490011
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.85,30.0,20.0,True,,0.3699232719256562,9.062061467275186,0.7792487672891447,30.0,0.0,8.3385,6.080097198486328,4.044067435680054,5.305347869072875,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490012
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.85,35.0,20.0,True,,0.3696936184807855,0.0,0.7799133360703209,30.0,0.0,8.3385,6.079578399658203,4.04377300593491,5.305040448842683,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490013
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.85,40.0,20.0,True,,0.36992705430331885,9.062061467275186,0.7792492261144797,30.0,0.0,8.3385,6.080097198486328,4.044071218056367,5.305344739008538,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490014
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.4,20.0,20.0,True,,0.37153674755455146,4.2007117416867015,1.4363360481667833,30.0,0.0,3.924000000000003,12.284683227539062,4.0458409348523725,2.43371517620615,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490015
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.4,25.0,20.0,True,,1.0073055749161766,4.0639557092327,1.1524483666416514,30.0,0.0,3.924000000000003,9.165351867675781,4.6814649237391235,3.3316693273856473,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490016
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.4,30.0,20.0,True,,0.6356304906936039,3.50557374243105,1.67619741471883,30.0,0.0,3.924000000000003,13.675102233886719,4.309934677991425,2.387381215483162,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490017
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.4,35.0,20.0,True,,0.6357928535057873,3.5057601968077434,1.7290123609883672,30.0,0.0,3.924000000000003,13.67474365234375,4.310097040803608,2.3901463996959005,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490018
proposed_enhanced_nm0.0,proposed_enhanced,0,30.0,0.4,40.0,20.0,True,,0.6356380848822489,3.50557374243105,1.7308080242482524,30.0,0.0,3.924000000000003,13.675102233886719,4.30994227218007,2.390125282715792,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490019
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.1501102073874885,20.694892677663113,19.305107322336887,8.338499999999982,0.0,3.8819999398502856,33.28535665424344,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490020
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.85,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,8.62440697473196,0.6149612830747088,39.399104871108065,0.6008951288919321,8.3385,0.0,3.8158108518826235,8.417455933979024,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490021
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.85,30.0,20.0,True,,0.48212934298775956,0.0,1.0500158739325576,40.0,0.0,8.3385,11.603866577148438,4.156433530285581,5.007797798736219,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490022
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.85,35.0,20.0,True,,0.4823449403429292,7.464558147678174,1.0933288826888092,40.0,0.0,8.3385,11.604576110839844,4.15664912764075,5.042133668901332,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490023
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.85,40.0,20.0,True,,0.4810617902742651,7.464815042622891,1.0934367949226678,40.0,0.0,8.3385,11.604576110839844,4.155365977572086,5.042284615387712,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490024
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.2518607036226785,33.08860290601171,6.911397093988291,3.924000000000003,0.0,3.820263313116803,3.9603839026224663,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490025
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.4,25.0,20.0,True,,0.959654028780565,4.035941230617559,1.6838269796147827,40.0,0.0,3.924000000000003,18.301773071289062,4.633958216078386,2.9670315408161603,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490026
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.4,30.0,20.0,True,,1.068782799805252,4.002095125831429,2.0880054026910475,40.0,0.0,3.924000000000003,23.160781860351562,4.743086987103073,2.4097439560587066,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490027
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.4,35.0,20.0,True,,1.4947955446336891,4.06738792333732,1.5397127114380706,40.0,0.0,3.924000000000003,16.109716415405273,5.169084438389189,3.4490762113198645,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490028
proposed_enhanced_nm0.0,proposed_enhanced,0,40.0,0.4,40.0,20.0,True,,1.3344178746672473,4.036013133195462,1.9882779080849502,40.0,0.0,3.924000000000003,21.239639282226562,5.008722061965068,2.692462526255323,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490029
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,9.179577207985744,1.0283507624270962,45.69731151052262,4.302688489477385,8.3385,0.0,3.8129846952657265,6.251445427884491,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490030
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.85,25.0,20.0,True,,0.45046258479036094,8.259250118162122,1.2728104921688268,50.0,0.0,8.338500000000018,17.28561782836914,4.124538065949098,5.040610907566165,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490031
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.85,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.613945021705189,38.19292828846796,11.807071711532037,8.338500000000018,0.0,3.8331226666580007,10.750528962788541,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490032
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.85,35.0,20.0,True,,1.282818156992799,9.046357090180177,1.0049640659373305,50.0,0.0,8.338500000000018,13.001171112060547,4.95712234429062,6.639201261619354,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490033
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.85,40.0,20.0,True,,0.8168186771658936,7.887537014781814,1.305084581052742,50.0,0.0,8.338500000000018,17.609844207763672,4.490871909313803,5.16126828009213,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490034
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.0283095496803998,30.89710919269787,19.10289080730213,3.9239999999999853,0.0,3.931804011362903,6.252550149773482,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490035
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.3758346436684956,38.277805660868836,11.722194339131166,3.924000000000003,0.0,3.8306275281397872,4.67320867168864,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490036
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.4,30.0,20.0,True,,0.17951965028795547,4.043905941500906,1.693193044708282,50.0,0.0,3.924000000000003,23.768539428710938,3.8538238375857765,3.810387753672799,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490037
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.4,35.0,20.0,True,,2.0889202753311755,3.9921376942202413,2.0676783353048585,50.0,0.0,3.924000000000003,27.380136489868164,5.763090991476515,3.138659343808589,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490038
proposed_enhanced_nm0.0,proposed_enhanced,0,50.0,0.4,40.0,20.0,True,,2.0421813354331375,4.0181403790707355,2.4010143280389222,50.0,0.0,3.924000000000003,32.258137702941895,5.716485522730959,2.716103077871017,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490039
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.85,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715222210920067,44.84740935167251,15.152590648327486,8.3385,0.0,3.8926817520277406,9.086393451542861,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490040
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.85,25.0,20.0,True,,0.5394924928235163,8.499512357079121,1.1321023594448238,60.0,0.0,8.3385,17.8830509185791,4.213796680121337,6.9582527156196,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490041
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.85,30.0,20.0,True,,0.9990036265194631,8.958729680127387,1.450181401363242,60.0,0.0,8.3385,23.221839904785156,4.673128729056905,5.434061926855033,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490042
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.85,35.0,20.0,True,,1.037472034860916,8.210602880240085,1.5297888343786956,60.0,0.0,8.3385,24.8402042388916,4.71160087264355,5.160787367370734,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,noise,22490043
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.85,40.0,20.0,False,vehicle.ue4.audi.tt,0.0,8.76915442590436,0.9409190833451215,57.005421690817684,2.994578309182313,8.3385,0.0,3.812551458609789,8.58376355436793,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490044
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.4,20.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,0.8715254526935651,23.42066973115253,36.57933026884747,3.924000000000021,0.0,4.306487111253795,9.086313642403866,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490045
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.4,25.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.1320984504324096,38.97266202140629,21.027337978593703,3.924000000000021,0.0,3.8361552806586485,6.958298042137608,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490046
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.4,30.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.450180316163522,43.5424292271081,16.4575707728919,3.924000000000021,0.0,3.8264777487467945,5.434038122471865,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490047
proposed_enhanced_nm0.0,proposed_enhanced,0,60.0,0.4,35.0,20.0,False,vehicle.ue4.audi.tt,0.0,0.0,1.7309820417473594,47.550827681529086,12.449172318470913,3.924000000000021,0.0,3.8217315018061844,4.564112807088881,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,noise,22490048
