label,controller,delay_frames,ego_speed_kmh,lead_speed_kmh,mu,headway_thw,headway_d,avoided,collision_with,s_clearance,a_b_mfdd,t_c_warn,dv_speed_var,collision_speed_kmh,peak_decel,brake_distance,min_dist,a_req_at_brake,a_max,is_conflict,result_txt,noise_sigma_m,noise_sigma_vr,dropout_p,dropout_mode,test_mode,seed,comp_source,comp_L_frames
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.4,2.5,41.66666666666667,False,,0.0,0.0,8.533191497324998,60.0,0.0,3.9239999999999853,0.0,16.50228888401006,2.9850224684014193,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660047,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.85,3.0,50.0,False,,0.0,0.0,1.4311342663887445,60.0,0.0,3.3354000497013203,0.0,24.49495315701495,5.789479838751494,8.3385,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660048,mismatched,4
enhanced_predictive_d8f_L4f,enhanced_predictive,8,60.0,60.0,0.4,3.0,50.0,False,,0.0,0.0,8.152459887881479,60.0,0.0,3.9239999999999853,0.0,24.985546122087793,2.6517214501090547,3.9240000000000004,True,NO BRAKE / passed,0.0,0.0,0.0,freeze,latency_mismatch,26660049,mismatched,4
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.85,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,0.0,5.713282639162758,14.286717360837242,0.0,0.0,4.9217739122693045,0.0,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26700000,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.4,1.0,5.555555555555555,False,vehicle.ue4.audi.tt,0.0,0.0,0.0,5.715610086983789,14.284389913016211,0.0,0.0,4.9218521202430665,0.0,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26700001,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.85,1.5,8.333333333333332,True,,0.2246246390247233,10.455457098056376,0.5474117118076436,20.0,0.0,8.3385,2.1320133209228516,4.992376332750413,6.339491809669599,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700002,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.4,1.5,8.333333333333332,False,vehicle.ue4.audi.tt,0.0,0.0,0.7637303179399831,14.742308007333182,5.257691992666817,3.924000000000003,0.0,4.909479144379838,5.127695868345429,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26700003,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.85,2.0,11.11111111111111,True,,0.6501464847981051,9.221609126086737,0.5314333532093125,20.0,0.0,8.3385,2.281187057495117,5.417776108208233,5.162627905783898,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700004,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.4,2.0,11.11111111111111,True,,0.4896526428875454,4.05231137975058,1.396079747592526,20.0,0.0,3.924000000000003,4.920440673828125,5.2573680970034715,2.778767749131233,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700005,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.85,2.5,13.88888888888889,True,,0.3999004370484158,10.888895534943291,0.5362577205256541,20.0,0.0,8.3385,2.5577774047851562,5.1675300604690975,5.116556625615377,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700006,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.4,2.5,13.88888888888889,True,,0.5177250881994455,3.829436674165234,1.135489605829364,20.0,0.0,3.924000000000003,5.745023727416992,5.285575964053938,2.4163623690086666,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700007,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.85,3.0,16.666666666666664,True,,0.29029276338995036,9.604557743186865,0.5402700870624839,20.0,0.0,8.3385,2.689556121826172,5.057962444898462,5.078505333963074,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700008,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,20.0,20.0,0.4,3.0,16.666666666666664,True,,0.43192673875539533,3.324466196322877,1.1924938119662711,20.0,0.0,3.924000000000003,6.128690719604492,5.1997776146098875,2.307098443313853,3.9240000000000004,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700009,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,30.0,30.0,0.85,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,0.6146113676984666,23.648752934271805,6.351247065728193,8.3385,0.0,4.89900398889149,9.036389892677267,8.3385,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26700010,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,30.0,30.0,0.4,1.0,8.333333333333334,False,vehicle.ue4.audi.tt,0.0,0.0,0.7312167076160889,17.93163204969959,12.06836795030041,3.924000000000003,0.0,4.939010623537919,8.108274098307549,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26700011,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,30.0,30.0,0.85,1.5,12.5,True,,0.5696850836164282,9.285695779464724,1.0688117029287707,30.0,0.0,8.3385,5.678119659423828,5.337312799871027,5.441843477253502,8.3385,True,AVOIDED,0.0,0.0,0.0,freeze,latency_mismatch,26700012,mismatched,8
enhanced_predictive_d8f_L8f,enhanced_predictive,8,30.0,30.0,0.4,1.5,12.5,False,vehicle.ue4.audi.tt,0.0,0.0,1.9091153192751957,25.59576368613338,4.40423631386662,3.924000000000003,0.0,4.900619571844432,4.078473525422057,3.9240000000000004,True,COLLISION with vehicle.ue4.audi.tt,0.0,0.0,0.0,freeze,latency_mismatch,26700013,mismatched,8
